Animateur	position
périscolaire	position
H/F	O
Jeux	position
collectifs	position
TAP	company
TIP	company
TOP	company
-	O
Le	city
Raincy	city
-LRB-	O
93	code postal
-RRB-	O
17	salary
$	salary
-	O
20	salary
$	salary
par	salary
heure	salary
-	O
CDD	contrat_type
TAP	company
Tip	company
Top	company
,	O
association	O
spécialisée	O
dans	O
l'organisation	O
des	O
Temps	O
d'Activités	O
Périscolaires	O
,	O
recrute	O
!	O
En	O
tant	O
que	O
salarié	O
-LRB-	O
e	O
-RRB-	O
de	O
l'association	O
,	O
vous	O
intégrez	O
l'équipe	O
d'animation	O
de	O
la	O
commune	O
.	O
Vous	hard skills
assurez	hard skills
l'encadrement	hard skills
et	hard skills
l'animation	hard skills
d'un	hard skills
groupe	hard skills
d'enfants	hard skills
pendant	hard skills
l'accueil	hard skills
périscolaire	hard skills
-LRB-	
TAP	hard skills
-RRB-	O
au	hard skills
sein	hard skills
des	hard skills
écoles	hard skills
publiques	hard skills
de	hard skills
la	hard skills
ville	hard skills
.	O
Vous	hard skills
proposez	hard skills
et	hard skills
mettez	hard skills
en	hard skills
œuvre	hard skills
des	hard skills
animations	hard skills
créatives	hard skills
et	hard skills
ludiques	hard skills
à	hard skills
base	hard skills
de	hard skills
jeux	hard skills
collectifs	hard skills
d'opposition	hard skills
.	O
Vous	soft skills
savez	soft skills
vous	soft skills
adapter	soft skills
au	soft skills
cadre	soft skills
de	soft skills
l'accueil	soft skills
périscolaire	soft skills
,	O
aux	soft skills
espaces	soft skills
disponibles	soft skills
et	soft skills
au	soft skills
rythme	soft skills
des	soft skills
enfants	soft skills
.	O
Vous	soft skills
avez	soft skills
à	soft skills
cœur	soft skills
de	soft skills
garantir	soft skills
la	soft skills
sécurité	soft skills
morale	soft skills
et	soft skills
physique	soft skills
des	soft skills
enfants	soft skills
.	O
Vous	soft skills
êtes	soft skills
dynamique	soft skills
,	O
fiable	soft skills
et	soft skills
ponctuel	soft skills
.	O
Surtout	soft skills
,	O
votre	soft skills
sourire	soft skills
et	soft skills
votre	soft skills
envie	soft skills
feront	
la	O
différence	O
auprès	O
des	O
enfants	O
!	O
Une	O
1ère	experience
expérience	experience
dans	experience
l'animation	experience
pour	experience
enfants	experience
serait	experience
appréciée	experience
.	O
Les	O
animations	O
auront	O
lieu	O
tous	O
les	O
jeudis	O
de	O
15h	O
à	O
16h45	O
,	O
dès	O
le	O
9	O
novembre	O
,	O
tout	O
au	O
long	O
de	O
l'année	O
scolaire	O
.	O
Type	O
d'emploi	O
:	O
CDD	contrat_type
Salaire	O
:	O
17	salary
$	salary
à	O
20	salary
$	salary
/	O
heure	salary
